address,location,price,publish_time,room_area,room_img,room_infos,room_layout,room_orientation,room_url,surrounding_desc,title
龙湖世纪峰景,"104.084951,30.564918",6300,房源维护时间：2021-06-05,,"https://image1.ljcdn.com/110000-inspection/pc0_0ioOMR64g.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_vqqSpAApm.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_E76bOYbBv.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_n2y8RFuiR.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_SpnbaUtLX.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_uQzt9TzHn.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_qll9KjQTk.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_xVyMMdQxG.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_eC2525WjY.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_UTwzwwDTU.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_bYMgmccBU.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_P1FxQRWO6.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_9W3rSnTnn.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_X06ghU7Jw.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_D023Qz3Zi.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_3xg5xqw88.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：128.12㎡,朝向：西北,维护：4天前,入住：随时入住,楼层：低楼层/49层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2747736590154465280.html,【交通出行】小区门口就是新会展东侧公交站，有118路、115路、102路、84路等公交。天府大道、红星路南延线、益州大道、绕城高速等多条主干道，满足您自驾出行的需要，还有许多共享单车，满足你出行的不同方式。小区步行1公里就是地铁1号线和18号线世纪城站【周边配套】开发商：龙湖地产；物业：龙湖物业服务集团有限公司，物业费3元•㎡/月；每个楼栋配备专属管家，服务到位；小区人车分流，地下三层车位，车位比足够；小区绿化层次感分明，小区外是市政江滩公园，桂溪生态公园，朝东可看锦江【小区介绍】龙湖地产旗下高品质楼盘，毗临江滩公园、桂溪公园、桂龙公园...临锦江，生活环境优美，适宜居家、养老，视野好，适合在软件园上班，对视野和遮挡要求高的客户可以考虑，认可龙湖的物业和管理的客户适合,"
        整租·龙湖世纪峰景 3室1厅 西北              "
中海城南华府,"104.059582,30.586267",10800,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/apc_CgjzMbw0e_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/apc_XUw4TfnhU_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/apc_IfX1zKaPd_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/apc_tesZXc39U_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_qVPUb78PT_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://p.ljcdn.com/v0/hdic.t_s/hdic-frame/standard_c18a6d4f-5a2f-465d-9d29-22080103ea90.png","基本信息,面积：133.39㎡,朝向：北,维护：3天前,入住：随时入住,楼层：低楼层/18层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：3年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2747855653250285568.html,【户型介绍】此户型是两室三厅一厨两卫，户型方正，房子是朝小区里面比较安静。【交通出行】小区北门出去就是地铁五号线交子大道站，北一门距离地铁一号线孵化园站1000米（数据来源百度地图），距离地铁九号线锦城大道站546米（数据来源百度地图），门口有84路、188路、11路等公交车站台，交通方便，出行不用愁。【周边配套】此楼盘距离仁和春天百货750米（数据来源百度地图)，距离悠方购物商场467米（数据来源百度地图），距离魔方购物268米（数据来源百度地图);距离锦城湖公园1500米（数据来源百度地图)商场比较多，购物生活都方便。【小区介绍】该小区位于高新区成汉南路366号，该小区是2014年建成，物业是中海物业，小区每天有保安巡逻。,"
        整租·中海城南华府 3室2厅 北              "
交大万嘉季柳园,"103.983232,30.775586",1600,房源维护时间：2021-05-13,,"https://image1.ljcdn.com/110000-inspection/pc0_vQYQSCDlu.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_bWZVX6wKo.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_zYrcnTLuS.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_wvhQktIuf.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_VAfBzDHCI.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_TxscDeqwd.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_sDm5eNS4O.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_BIJX2MtSR.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_wKacxtrDi.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：118.00㎡,朝向：东南,维护：27天前,入住：随时入住,楼层：低楼层/26层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2749055281270104064.html,,"
        整租·交大万嘉季柳园 3室2厅 东南              "
时代晶科名苑,"104.06810916,30.59564011",4800,房源维护时间：2021-06-03,,"https://image1.ljcdn.com/110000-inspection/apc_JKu4ei8aU_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_jgxHVcSKv_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_t0qNdAxGn_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_QRcF7kwhk_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://p.ljcdn.com/v0/hdic.t_s/hdic-frame/standard_da0dda64-77fc-4754-99c5-60a02f728a1a.png","基本信息,面积：114.85㎡,朝向：北,维护：6天前,入住：随时入住,楼层：低楼层/20层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：2年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2748523245417807872.html,【交通出行】有公交站天晖路站161路、509路、1101路公交车、小区西门100米、有公交站益州大道府城大道路口84路、93路、115路等公交车(来源百度）。【周边配套】距离小区100米，就九方购物，步行可达，红旗连锁超市在小区楼下，可满足日常所需，小区西门100米有公交站、益州大道北段站乘公交车115路可到宜家、欧尚商场。【小区介绍】九龙仓开发，小区一共2750户，物业费2元一平，车位60元每月。该小区位于益州大道中段，24小时保安，刷卡进入，小区内有休闲会所，包含恒温游泳池，健身房等。,"
        整租·时代晶科名苑 2室1厅 北              "
珠江青云台,"103.87554,30.69308",1500,房源维护时间：2021-06-09,,"https://image1.ljcdn.com/110000-inspection/pc0_a6mwobA8N.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_LdnH4JDbp.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_cjVIFPGua.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_w6lJMl5dU.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_O93kd2ErA.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_KhlhuIWlh.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_Kn9CFhGpg.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_WWH6riNyR.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：78.54㎡,朝向：东南,维护：今天,入住：随时入住,楼层：低楼层/33层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2745627876430200832.html,【房源亮点】毛坯房，业主不打算装修，就是给人出租装货物的，配套比较完善。【交通出行】交通比较方便，出门为公交车站（w29路，温江w40路），离最近的地铁站仅900米【出租原因】房东不在这边住了，空置，所以出租。诚心不扯拐。看上房子可以直接入住。,"
        整租·珠江青云台 2室2厅 东南              "
布鲁明顿广场,"104.066961,30.59158",3200,房源维护时间：2021-06-05,,"https://image1.ljcdn.com/110000-inspection/pc0_obvc2nqHA.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_3nx9pOaYm.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_ynRHtcIvj.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_lB28hiZnv.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_NGeWwnEhE.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_oakQVlFu7.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：51.54㎡,朝向：东,维护：4天前,入住：随时入住,楼层：中楼层/28层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：3年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2747636670970478592.html,【房源亮点】户型虽小，却是住宅，通燃气，出行方便，配套巴适。。。。。。。。【交通出行】小区楼下300米（数据来源于百度地图）的地方有1号线金融城地铁口，1.3公里5号线交子大道地铁口（数据来源于百度地图）【周边配套】1.5公里内（数据来源于百度地图）商场多，奥克斯广场 九方 悠方，魔方，仁和新城等购物方便,"
        整租·布鲁明顿广场 1室1厅 东              "
美年广场美岸,"104.07115749737,30.539273872256",950,房源维护时间：2021-06-09,,https://image1.ljcdn.com/rent-user-avatar/7dfec205-a99b-4aec-9509-71950e3e36d1.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/dea02506-110f-4966-8821-9455c092db2c.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/94ba3a33-f19b-44aa-8086-088fa7505681.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/2c9e5608-3591-4224-9cb5-4ea8a815b359.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/9a9299f8-817c-402a-8f9a-749f58eb53cb.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/c202ee42-8d5f-4961-b3fa-db2447dcf1ca.780x439.jpg,"基本信息,面积：13.00㎡,朝向：东南,维护：今天,入住：随时入住,楼层：15/31层,电梯：有,车位：免费使用,用水：民水,用电：民电,燃气：有,采暖：集中供暖,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2776863247330967552.html,1、房屋配套：精装全配【家具→床、床垫、衣柜、桌椅】【家电→空调、冰箱、洗衣机、热水器、灶具】可直接拎包入住。200M电信光纤让你畅享吃鸡~~2、小区介绍：小区12年交付，花样年旗下楼盘之一，小区定位中高。维护保养极好。小区果木环绕，四季长春。3、交通状况：距离地铁站200米（1号线→天府五街站），为标准的地铁楼盘。门口也就是天府五街公交站。4、配套设施：菜场、药店、超市、餐厅一应俱全。为标准成熟小区。另小区还有【恒温游泳馆】【健身房】等等让你在工作之余还是有一个好身体！5、居住人群：欢迎高素质白领入住。带宝宝的宠物的勿扰哦。谢谢~,"
        合租·美年广场美岸 5居室 东南卧              "
金科一城,"104.11939470941,30.717279935467",780,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/f35ca0c5-d13c-4402-a632-348f3b829fad.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/d2501373-1215-4215-914b-66ef4d6cce4a.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/62a74792-c457-4309-a268-bb9a393e60be.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/d4d1871c-f838-47a6-9525-4e8b7cfad3ec.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/cfe25aca-1854-45cb-8e12-76e04bb50286.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/021579d6-f432-44b9-969d-7de54044bec9.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/65d1f31f-3fcd-4944-9f2c-d2232103938a.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/a346731b-5395-489e-a5e9-4ab9e545e56d.780x439.jpg,"基本信息,面积：20.00㎡,朝向：南,维护：2天前,入住：随时入住,楼层：20/20层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：7~12个月,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2790822338994905088.html,1、房型好——采光好，布局合理，宽敞明亮2、装修佳——全新现代风格，配套齐全，拎包入住3、交通便——出行方便，多路公交车通过小区4、配置全——商场，超市，菜市场，银行，等一应俱全！,"
        合租·金科一城 4居室 南卧              "
洲际春天广场,"103.875899,30.681053",1500,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/b548549ab68b959d4c70e2a3be23dc68-083.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/578c51a18be21a3aadb4fc77ea88fbc7-070.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/dfee896f5b5f48c1b94ffe15050a0c0c-095.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/1796d6b1b787cf60f86cbab50ab18a11-024.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/9296b819e5d2041ec037955ae90c919b-006.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/462de0c40d633ed40b56d3de87469046-073.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：77.70㎡,朝向：东,维护：3天前,入住：随时入住,楼层：低楼层/32层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2747721150024400896.html,【装修描述】简装出租                                家电齐全【出租原因】房东多余房产    空置出租【周边配套】旁边嘉祥幼儿园、  ，鹏程路 ，永辉超市、谊品鲜等等，涌泉地铁口。,"
        整租·洲际春天广场 2室1厅 东              "
成达佳园,"104.08377137893,30.558253915791",882,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/29739ce2-a0a1-4963-aa0b-3cdfb9b67dd7.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/2d37d61f-aaba-4eed-82fb-d91fe4dafd10.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/6256e5ea-73f1-44fd-b488-53ca23d3aafe.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/b5ff11af-2236-45ff-9a62-65318443d643.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/3130d2c8-9f32-4c13-9843-20b804821bd8.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/2d33a291-3307-46cc-ae9e-1fd1bc94266f.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/fefd0f85-35c2-4f66-b1fc-2420b9e63e7b.780x439.jpg,"基本信息,面积：11.00㎡,朝向：南,维护：2天前,入住：随时入住,楼层：11/32层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：7~12个月,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2789789131638063104.html,"不是中介，不收任何中介费，随时看房哟此贴长期有效（另外有多种颜色房间可选，可根据你自己喜好的颜色选定房间）*方式:押金可以减免，长得帅甚至不要押金！！都可月付~~季付~~我们提供:100兆电信wif、月保洁2次、管家巡访维修、水气代收费用单独收取。房间基本配置:双人床1.5m*2m床垫三两开门衣柜电脑桌、电脑椅镜子、鞋架、挂钩公共冰箱、洗衣机公共厨房炉灶、吸油烟机公共热水器公共储物间3、交通状况:优秀，你能想到的交通工具都有，除了飞机和轮船，嘻嘻！4、配套设施:市政公园，超市，小卖部有哈哈!!5、居住人群:IT,空乘*、宅男女神。","
        合租·成达佳园 4居室 南卧              "
秦皇帝锦,"104.090667,30.429547",3500,房源维护时间：2021-05-22,,"https://image1.ljcdn.com/110000-inspection/pc0_IZ7dARwPB.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_hHoavbD9I.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_rmoEQF2U0.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_TnGxuJtQM.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_1gDlXP3gx.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_wV2Rs93Qs.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_cNsC3YgoS.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_bbrjt99sc.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_Ed3zQihtA.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_QIdPOheiu.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：108.00㎡,朝向：南,维护：18天前,入住：随时入住,楼层：高楼层/30层,电梯：有,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2747663775753568256.html,,"
        整租·秦皇帝锦 3室2厅 南              "
蓝光金悦天娇,"104.1272202809,30.606079570852",690,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/c6e67139-3233-40db-9847-68981f2867e5.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/692bbf0b-5270-4e0b-a04f-0837477f581d.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/999f0bd6-d9c6-4478-bb4a-3b3dd510d1d1.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/af991ebe-0678-4245-9a31-bede5e7cbe51.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/61cbbd5d-dd5b-44a3-805c-5df4476d84db.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/defe0596-e460-4005-b997-1eb51320761e.780x439.jpg,"基本信息,面积：12.00㎡,朝向：东南,维护：2天前,入住：随时入住,楼层：31/33层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2781906718056259584.html,我们没有中介费！并且，租客可免费全年享受管家式服务！高品的装配，百兆的宽带，每月有公共区保洁，每年一次的安全排查。保证入住环境整洁。这里将会是你合适的选择！,"
        合租·蓝光金悦天娇 3居室 东南卧              "
中铁二局玛塞城,"104.10953487484,30.689146113426",810,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/c70fc507-6540-4ab3-a780-5395f5cd7d15.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/28685f2f-bad3-47bb-a1f1-470dce9d15ed.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/310f47d1-ab25-4251-b5b5-8f89c71a4341.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/43cda9ea-3193-461b-82d5-e5ba8f86e6e8.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/76d71faf-9a9c-469b-8df2-aabc2438bf2b.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/1aeb1773-771a-4986-9b2f-3b9d1a5bc941.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/8e202ecf-9930-43ad-afa1-a7bab8224bdc.780x439.jpg,"基本信息,面积：15.00㎡,朝向：南,维护：2天前,入住：随时入住,楼层：23/33层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：7~12个月,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2781419641292201984.html,1、房型好——采光好，布局合理，宽敞明亮2、装修佳——全新现代风格，配套齐全，拎包入住3、交通便——出行方便，多路公交车通过小区4、配置全——商场，超市，菜市场，银行，等一应俱全！,"
        合租·中铁二局玛塞城 4居室 南卧              "
锦绣花园东区,"104.073185,30.621628",22000,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/pc0_pLvCDkiLo.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_bnpimJbBr.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_2LHmgqlyz.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_8NRtG0KzU.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_z3Jey1Kjq.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_G5GJQS6Nu.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_0z5rYpA63.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_6RoF3gs7K.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_E4hManZn3.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_UWLuO39mj.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_hgjqIT4XQ.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_pEGk5YAeM.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_4QzZXeoGh.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_tTIByT9sH.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_RmPmALVzM.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_7d0tSB6Eg.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_i0rtdnTCO.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_n6d0mCdTB.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：287.05㎡,朝向：南,维护：3天前,入住：随时入住,楼层：低楼层/1层,电梯：无,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：自采暖,租期：3年以内,
                
,看房：一般下班后可看,
                
",,,https://cd.lianjia.com/zufang/CD2747793143641677824.html,【户型介绍】此房位于小区中间，带L型大花园，独栋别墅，房屋为2层半，公司办公之类的很方便吧。【交通出行】小区门口就是桐梓林地铁口B出口，公交站桐梓林站有16路;99路;109路;118路;247路;304路;501路;506路;1097路（来源百度地图）【周边配套】此小区所在桐梓林地铁口，街道规划不拥堵，小区门口两百米工商银行、建设银行、农业银行、红旗连锁。门口有彼得、柴门公馆、四季汤锅、鳍河鲜等餐饮。【小区介绍】此房是2000年商品房，6栋电梯房、5栋多层，安保24小时、独栋别墅小区，居住安全舒适。带室外游泳池。,"
        整租·锦绣花园东区 6室2厅 南              "
成达佳园,"104.08452029959,30.558719566932",981,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/c15145f6-fe30-4e47-9fc3-abb0a2c84f58.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/16779b10-8492-491c-ba6d-0de3b07decd2.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/c629dfbd-88ec-4b23-8e54-27943daba29e.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/4ad65625-be8f-4897-8147-6e8f17802015.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/b9420a06-cd24-4f92-b1f8-fc1bcb23f697.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/26fbd08b-7195-4843-9cca-d093ec42d70d.780x439.jpg,"基本信息,面积：11.00㎡,朝向：南,维护：2天前,入住：随时入住,楼层：6/32层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2781771869320388608.html,1、房屋介绍：室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。2、小区介绍：成达佳园小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。3、总结：房屋照片均是实景拍摄，随时都能看房，随时欢迎您来电！,"
        合租·成达佳园 4居室 南卧              "
